%time,field0,field1,field2,field3,field4,field5,,,left x,left y,left z,right x,right y ,right z
1422318564373590000,-159107,-30447,1797,-93204,-17908,6800,,,,,,,,
1422318564373620000,-159035,-30441,1803,-93204,-17908,6800,,,,,,,,
1422318564373640000,-158964,-30435,1809,-93204,-17908,6800,,,,,,,,
1422318564373670000,-158892,-30429,1815,-93204,-17908,6800,,,,,,,,
1422318564373690000,-158821,-30423,1821,-93204,-17908,6800,,,,,,,,
1422318564373720000,-158750,-30417,1826,-93204,-17908,6800,,,,,,,,
1422318564373740000,-158678,-30411,1832,-93204,-17908,6800,,,,,,,,
1422318564373770000,-158607,-30405,1838,-93204,-17908,6800,,,,,,,,
1422318564373800000,-158536,-30400,1843,-93204,-17908,6800,,,,,,,,
1422318564373820000,-158465,-30394,1848,-93204,-17908,6800,,,,,,,,
1422318564412760000,-158393,-30389,1853,-93204,-17908,6800,,,,,,,,
1422318564412810000,-158322,-30383,1859,-93204,-17908,6800,,,,,,,,
1422318564412850000,-158250,-30377,1864,-93204,-17908,6800,,,,,,,,
1422318564412870000,-158179,-30371,1869,-93204,-17908,6800,,,,,,,,
1422318564412900000,-158108,-30365,1874,-93204,-17908,6800,,,,,,,,
1422318564412930000,-158037,-30359,1879,-93204,-17908,6800,,,,,,,,
1422318564412960000,-157965,-30353,1884,-93204,-17908,6800,,,,,,,,
1422318564412980000,-157893,-30347,1889,-93204,-17908,6800,,,,,,,,
1422318564413010000,-157822,-30341,1893,-93204,-17908,6800,,,,,,,,
1422318564413040000,-157752,-30335,1898,-93204,-17908,6800,,,,,,,,
1422318564413060000,-157681,-30329,1903,-93204,-17908,6800,,,,,,,,
1422318564413090000,-157610,-30324,1907,-93204,-17908,6800,,,,,,,,
1422318564413190000,-157539,-30318,1912,-93204,-17908,6800,,,,,,,,
1422318564413210000,-157468,-30312,1917,-93204,-17908,6800,,,,,,,,
1422318564413240000,-157397,-30305,1922,-93204,-17908,6800,,,,,,,,
1422318564413270000,-157326,-30299,1926,-93204,-17908,6800,,,,,,,,
1422318564413290000,-157255,-30292,1930,-93204,-17908,6800,,,,,,,,
1422318564413320000,-157184,-30286,1935,-93204,-17908,6800,,,,,,,,
1422318564413340000,-157114,-30279,1939,-93204,-17908,6800,,,,,,,,
1422318564413370000,-157045,-30272,1943,-93204,-17908,6800,,,,,,,,
1422318564413400000,-156975,-30264,1946,-93204,-17908,6800,,,,,,,,
1422318564413420000,-156906,-30256,1950,-93204,-17908,6800,,,,,,,,
1422318564413450000,-156838,-30248,1954,-93204,-17908,6800,,,,,,,,
1422318564413470000,-156769,-30239,1958,-93204,-17908,6800,,,,,,,,
1422318564413500000,-156701,-30230,1961,-93204,-17908,6800,,,,,,,,
1422318564413530000,-156633,-30221,1965,-93204,-17908,6800,,,,,,,,
1422318564413550000,-156565,-30211,1968,-93204,-17908,6800,,,,,,,,
1422318564413580000,-156497,-30201,1972,-93204,-17908,6800,,,,,,,,
1422318564413610000,-156430,-30191,1975,-93204,-17908,6800,,,,,,,,
1422318564413630000,-156362,-30181,1979,-93204,-17908,6800,,,,,,,,
1422318564413660000,-156294,-30171,1982,-93204,-17908,6800,,,,,,,,
1422318564413690000,-156226,-30160,1986,-93204,-17908,6800,,,,,,,,
1422318564413720000,-156158,-30150,1990,-93204,-17908,6800,,,,,,,,
1422318564413750000,-156090,-30140,1993,-93204,-17908,6800,,,,,,,,
1422318564413770000,-156022,-30130,1996,-93204,-17908,6800,,,,,,,,
1422318564413800000,-155955,-30120,2000,-93204,-17908,6800,,,,,,,,
1422318564413830000,-155887,-30110,2003,-93204,-17908,6800,,,,,,,,
1422318564413850000,-155819,-30100,2006,-93204,-17908,6800,,,,,,,,
1422318564413880000,-155752,-30090,2010,-93204,-17908,6800,,,,,,,,
1422318564413910000,-155684,-30079,2013,-93204,-17908,6800,,,,,,,,
1422318564452780000,-155616,-30069,2016,-93204,-17908,6800,,,,,,,,
1422318564452850000,-155548,-30058,2019,-93204,-17908,6800,,,,,,,,
1422318564452900000,-155480,-30047,2022,-93204,-17908,6800,,,,,,,,
1422318564452940000,-155413,-30035,2025,-93204,-17908,6800,,,,,,,,
1422318564452970000,-155345,-30024,2029,-93204,-17908,6800,,,,,,,,
1422318564453000000,-155278,-30012,2032,-93204,-17908,6800,,,,,,,,
1422318564453020000,-155210,-30001,2035,-93204,-17908,6800,,,,,,,,
1422318564453050000,-155142,-29990,2038,-93204,-17908,6800,,,,,,,,
1422318564453080000,-155074,-29978,2042,-93204,-17908,6800,,,,,,,,
1422318564453110000,-155006,-29966,2045,-93204,-17908,6800,,,,,,,,
1422318564453150000,-154938,-29954,2048,-93204,-17908,6800,,,,,,,,
1422318564453170000,-154870,-29942,2052,-93204,-17908,6800,,,,,,,,
1422318564453210000,-154802,-29929,2055,-93204,-17908,6800,,,,,,,,
1422318564453240000,-154734,-29916,2059,-93204,-17908,6800,,,,,,,,
1422318564453270000,-154666,-29904,2062,-93204,-17908,6800,,,,,,,,
1422318564453290000,-154599,-29891,2066,-93204,-17908,6800,,,,,,,,
1422318564453320000,-154531,-29879,2069,-93204,-17908,6800,,,,,,,,
1422318564453350000,-154464,-29866,2072,-93204,-17908,6800,,,,,,,,
1422318564453380000,-154397,-29853,2075,-93204,-17908,6800,,,,,,,,
1422318564453400000,-154330,-29839,2079,-93204,-17908,6800,,,,,,,,
1422318564453430000,-154263,-29826,2082,-93204,-17908,6800,,,,,,,,
1422318564453460000,-154196,-29812,2085,-93204,-17908,6800,,,,,,,,
1422318564453490000,-154130,-29799,2088,-93204,-17908,6800,,,,,,,,
1422318564453510000,-154063,-29785,2092,-93204,-17908,6800,,,,,,,,
1422318564453540000,-153997,-29770,2095,-93204,-17908,6800,,,,,,,,
1422318564453570000,-153931,-29756,2098,-93204,-17908,6800,,,,,,,,
1422318564453590000,-153865,-29742,2101,-93204,-17908,6800,,,,,,,,
1422318564453620000,-153798,-29727,2105,-93204,-17908,6800,,,,,,,,
1422318564453650000,-153732,-29713,2108,-93204,-17908,6800,,,,,,,,
1422318564453670000,-153666,-29699,2111,-93204,-17908,6800,,,,,,,,
1422318564453700000,-153599,-29685,2114,-93204,-17908,6800,,,,,,,,
1422318564453730000,-153533,-29671,2118,-93204,-17908,6800,,,,,,,,
1422318564453750000,-153466,-29657,2121,-93204,-17908,6800,,,,,,,,
1422318564453780000,-153400,-29643,2125,-93204,-17908,6800,,,,,,,,
1422318564453810000,-153333,-29628,2129,-93204,-17908,6800,,,,,,,,
1422318564453830000,-153266,-29614,2133,-93204,-17908,6800,,,,,,,,
1422318564453860000,-153199,-29600,2136,-93204,-17908,6800,,,,,,,,
1422318564453890000,-153131,-29587,2140,-93204,-17908,6800,,,,,,,,
1422318564453910000,-153063,-29574,2144,-93204,-17908,6800,,,,,,,,
1422318564453940000,-152995,-29562,2148,-93204,-17908,6800,,,,,,,,
1422318564492680000,-152927,-29550,2152,-93204,-17908,6800,,,,,,,,
1422318564492740000,-152858,-29538,2156,-93204,-17908,6800,,,,,,,,
1422318564492780000,-152789,-29526,2159,-93204,-17908,6800,,,,,,,,
1422318564492810000,-152720,-29515,2163,-93204,-17908,6800,,,,,,,,
1422318564492840000,-152652,-29503,2167,-93204,-17908,6800,,,,,,,,
1422318564492870000,-152583,-29492,2171,-93204,-17908,6800,,,,,,,,
1422318564492900000,-152513,-29481,2175,-93204,-17908,6800,,,,,,,,
1422318564492920000,-152443,-29471,2179,-93204,-17908,6800,,,,,,,,
1422318564492950000,-152373,-29460,2183,-93204,-17908,6800,,,,,,,,
1422318564492980000,-152303,-29450,2188,-93204,-17908,6800,,,,,,,,
1422318564493000000,-152233,-29440,2192,-93204,-17908,6800,,,,,,,,
1422318564493030000,-152162,-29430,2196,-93204,-17908,6800,,,,,,,,
1422318564493060000,-152092,-29421,2201,-93204,-17908,6800,,,,,,,,
1422318564493080000,-152022,-29412,2205,-93204,-17908,6800,,,,,,,,
1422318564493110000,-151951,-29403,2209,-93204,-17908,6800,,,,,,,,
1422318564493140000,-151881,-29394,2213,-93204,-17908,6800,,,,,,,,
1422318564493160000,-151811,-29385,2218,-93204,-17908,6800,,,,,,,,
1422318564493190000,-151740,-29376,2222,-93204,-17908,6800,,,,,,,,
1422318564493220000,-151669,-29368,2226,-93204,-17908,6800,,,,,,,,
1422318564493240000,-151598,-29359,2230,-93204,-17908,6800,,,,,,,,
1422318564493270000,-151528,-29350,2235,-93204,-17908,6800,,,,,,,,
1422318564493310000,-151457,-29341,2239,-93204,-17908,6800,,,,,,,,
1422318564493340000,-151387,-29332,2243,-93204,-17908,6800,,,,,,,,
1422318564493370000,-151317,-29324,2247,-93204,-17908,6800,,,,,,,,
1422318564493390000,-151247,-29316,2250,-93204,-17908,6800,,,,,,,,
1422318564493420000,-151177,-29308,2254,-93204,-17908,6800,,,,,,,,
1422318564493440000,-151108,-29299,2257,-93204,-17908,6800,,,,,,,,
1422318564493470000,-151038,-29291,2260,-93204,-17908,6800,,,,,,,,
1422318564493500000,-150969,-29282,2264,-93204,-17908,6800,,,,,,,,
1422318564493520000,-150900,-29273,2268,-93204,-17908,6800,,,,,,,,
1422318564493550000,-150830,-29264,2271,-93204,-17908,6800,,,,,,,,
1422318564493580000,-150761,-29255,2275,-93204,-17908,6800,,,,,,,,
1422318564493600000,-150692,-29246,2279,-93204,-17908,6800,,,,,,,,
1422318564493630000,-150624,-29236,2282,-93204,-17908,6800,,,,,,,,
1422318564493660000,-150555,-29227,2285,-93204,-17908,6800,,,,,,,,
1422318564493680000,-150487,-29217,2289,-93204,-17908,6800,,,,,,,,
1422318564493710000,-150418,-29208,2292,-93204,-17908,6800,,,,,,,,
1422318564493730000,-150348,-29198,2296,-93204,-17908,6800,,,,,,,,
1422318564493760000,-150279,-29189,2299,-93204,-17908,6800,,,,,,,,
1422318564493790000,-150211,-29180,2303,-93204,-17908,6800,,,,,,,,
1422318564532710000,-150141,-29171,2306,-93204,-17908,6800,,,,,,,,
1422318564532770000,-150072,-29162,2309,-93204,-17908,6800,,,,,,,,
1422318564532820000,-150003,-29153,2313,-93204,-17908,6800,,,,,,,,
1422318564532860000,-149933,-29145,2317,-93204,-17908,6800,,,,,,,,
1422318564532890000,-149863,-29136,2321,-93204,-17908,6800,,,,,,,,
1422318564532910000,-149793,-29126,2325,-93204,-17908,6800,,,,,,,,
1422318564532940000,-149723,-29117,2329,-93204,-17908,6800,,,,,,,,
1422318564532970000,-149652,-29108,2333,-93204,-17908,6800,,,,,,,,
1422318564532990000,-149582,-29100,2337,-93204,-17908,6800,,,,,,,,
1422318564533030000,-149511,-29091,2341,-93204,-17908,6800,,,,,,,,
1422318564533070000,-149441,-29082,2345,-93204,-17908,6800,,,,,,,,
1422318564533170000,-149369,-29073,2350,-93204,-17908,6800,,,,,,,,
1422318564533220000,-149298,-29064,2355,-93204,-17908,6800,,,,,,,,
1422318564533250000,-149227,-29055,2360,-93204,-17908,6800,,,,,,,,
1422318564533280000,-149155,-29046,2365,-93204,-17908,6800,,,,,,,,
1422318564533300000,-149084,-29038,2370,-93204,-17908,6800,,,,,,,,
1422318564533330000,-149012,-29029,2375,-93204,-17908,6800,,,,,,,,
1422318564533350000,-148940,-29020,2380,-93204,-17908,6800,,,,,,,,
1422318564533380000,-148869,-29011,2385,-93204,-17908,6800,,,,,,,,
1422318564533410000,-148798,-29002,2390,-93204,-17908,6800,,,,,,,,
1422318564533430000,-148726,-28993,2395,-93204,-17908,6800,,,,,,,,
1422318564533460000,-148655,-28984,2401,-93204,-17908,6800,,,,,,,,
1422318564533490000,-148583,-28975,2406,-93204,-17908,6800,,,,,,,,
1422318564533510000,-148510,-28966,2412,-93204,-17908,6800,,,,,,,,
1422318564533540000,-148439,-28957,2417,-93204,-17908,6800,,,,,,,,
1422318564533570000,-148367,-28948,2423,-93204,-17908,6800,,,,,,,,
1422318564533590000,-148295,-28939,2428,-93204,-17908,6800,,,,,,,,
1422318564533620000,-148224,-28929,2434,-93204,-17908,6800,,,,,,,,
1422318564533640000,-148152,-28921,2439,-93204,-17908,6800,,,,,,,,
1422318564533670000,-148080,-28912,2445,-93204,-17908,6800,,,,,,,,
1422318564533700000,-148009,-28904,2451,-93204,-17908,6800,,,,,,,,
1422318564533720000,-147936,-28896,2457,-93204,-17908,6800,,,,,,,,
1422318564533750000,-147864,-28888,2462,-93204,-17908,6800,,,,,,,,
1422318564533780000,-147792,-28880,2468,-93204,-17908,6800,,,,,,,,
1422318564533800000,-147720,-28873,2474,-93204,-17908,6800,,,,,,,,
1422318564533830000,-147647,-28866,2480,-93204,-17908,6800,,,,,,,,
1422318564533850000,-147575,-28859,2486,-93204,-17908,6800,,,,,,,,
1422318564533910000,-147502,-28852,2492,-93204,-17908,6800,,,,,,,,
1422318564533930000,-147430,-28845,2498,-93204,-17908,6800,,,,,,,,
1422318564533960000,-147358,-28838,2504,-93204,-17908,6800,,,,,,,,
1422318564572780000,-147285,-28832,2510,-93204,-17908,6800,,,,,,,,
1422318564572840000,-147212,-28826,2516,-93204,-17908,6800,,,,,,,,
1422318564572880000,-147139,-28820,2522,-93204,-17908,6800,,,,,,,,
1422318564572930000,-147065,-28815,2529,-93204,-17908,6800,,,,,,,,
1422318564572960000,-146991,-28810,2535,-93204,-17908,6800,,,,,,,,
1422318564572990000,-146916,-28806,2542,-93204,-17908,6800,,,,,,,,
1422318564573020000,-146840,-28801,2549,-93204,-17908,6800,,,,,,,,
1422318564573050000,-146765,-28796,2556,-93204,-17908,6800,,,,,,,,
1422318564573080000,-146690,-28792,2562,-93204,-17908,6800,,,,,,,,
1422318564573110000,-146616,-28787,2568,-93204,-17908,6800,,,,,,,,
1422318564573200000,-146542,-28783,2575,-93204,-17908,6800,,,,,,,,
1422318564573250000,-146468,-28777,2581,-93204,-17908,6800,,,,,,,,
1422318564573300000,-146394,-28772,2588,-93204,-17908,6800,,,,,,,,
1422318564573340000,-146319,-28767,2594,-93204,-17908,6800,,,,,,,,
1422318564573400000,-146245,-28761,2601,-93204,-17908,6800,,,,,,,,
1422318564573430000,-146171,-28755,2608,-93204,-17908,6800,,,,,,,,
1422318564573460000,-146097,-28750,2614,-93204,-17908,6800,,,,,,,,
1422318564573490000,-146022,-28745,2620,-93204,-17908,6800,,,,,,,,
1422318564573520000,-145948,-28741,2627,-93204,-17908,6800,,,,,,,,
1422318564573550000,-145874,-28736,2633,-93204,-17908,6800,,,,,,,,
1422318564573580000,-145800,-28731,2639,-93204,-17908,6800,,,,,,,,
1422318564573610000,-145726,-28727,2646,-93204,-17908,6800,,,,,,,,
1422318564573640000,-145653,-28722,2652,-93204,-17908,6800,,,,,,,,
1422318564573670000,-145579,-28718,2658,-93204,-17908,6800,,,,,,,,
1422318564573700000,-145505,-28713,2664,-93204,-17908,6800,,,,,,,,
1422318564573720000,-145430,-28709,2670,-93204,-17908,6800,,,,,,,,
1422318564573760000,-145356,-28705,2676,-93204,-17908,6800,,,,,,,,
1422318564573780000,-145282,-28701,2682,-93204,-17908,6800,,,,,,,,
1422318564573810000,-145209,-28696,2688,-93204,-17908,6800,,,,,,,,
1422318564573840000,-145137,-28690,2694,-93204,-17908,6800,,,,,,,,
1422318564573870000,-145064,-28684,2700,-93204,-17908,6800,,,,,,,,
1422318564573900000,-144992,-28679,2706,-93204,-17908,6800,,,,,,,,
1422318564573930000,-144920,-28673,2712,-93204,-17908,6800,,,,,,,,
1422318564573960000,-144847,-28668,2718,-93204,-17908,6800,,,,,,,,
1422318564573990000,-144775,-28663,2724,-93204,-17908,6800,,,,,,,,
1422318564574020000,-144702,-28657,2730,-93204,-17908,6800,,,,,,,,
1422318564574040000,-144630,-28651,2736,-93204,-17908,6800,,,,,,,,
1422318564574070000,-144559,-28645,2743,-93204,-17908,6800,,,,,,,,
1422318564574100000,-144487,-28639,2749,-93204,-17908,6800,,,,,,,,
1422318564574140000,-144415,-28632,2755,-93204,-17908,6800,,,,,,,,
1422318564612630000,-144343,-28626,2762,-93204,-17908,6800,,,,,,,,
1422318564612680000,-144270,-28620,2768,-93204,-17908,6800,,,,,,,,
1422318564612720000,-144198,-28614,2775,-93204,-17908,6800,,,,,,,,
1422318564612750000,-144126,-28608,2781,-93204,-17908,6800,,,,,,,,
1422318564612770000,-144054,-28601,2788,-93204,-17908,6800,,,,,,,,
1422318564612800000,-143982,-28595,2794,-93204,-17908,6800,,,,,,,,
1422318564612830000,-143910,-28588,2801,-93204,-17908,6800,,,,,,,,
1422318564612850000,-143837,-28581,2808,-93204,-17908,6800,,,,,,,,
1422318564612880000,-143764,-28575,2815,-93204,-17908,6800,,,,,,,,
1422318564612900000,-143691,-28569,2823,-93204,-17908,6800,,,,,,,,
1422318564612930000,-143618,-28563,2830,-93204,-17908,6800,,,,,,,,
1422318564612950000,-143544,-28557,2838,-93204,-17908,6800,,,,,,,,
1422318564612980000,-143470,-28551,2845,-93204,-17908,6800,,,,,,,,
1422318564613010000,-143396,-28545,2853,-93204,-17908,6800,,,,,,,,
1422318564613030000,-143322,-28539,2861,-93204,-17908,6800,,,,,,,,
1422318564613060000,-143247,-28534,2870,-93204,-17908,6800,,,,,,,,
1422318564613080000,-143172,-28528,2878,-93204,-17908,6800,,,,,,,,
1422318564613110000,-143096,-28522,2888,-93204,-17908,6800,,,,,,,,
1422318564613130000,-143019,-28517,2897,-93204,-17908,6800,,,,,,,,
1422318564613160000,-142942,-28512,2907,-93204,-17908,6800,,,,,,,,
1422318564613190000,-142865,-28507,2917,-93204,-17908,6800,,,,,,,,
1422318564613210000,-142787,-28503,2927,-93204,-17908,6800,,,,,,,,
1422318564613240000,-142709,-28498,2938,-93204,-17908,6800,,,,,,,,
1422318564613260000,-142631,-28494,2949,-93204,-17908,6800,,,,,,,,
1422318564613290000,-142551,-28491,2961,-93204,-17908,6800,,,,,,,,
1422318564613310000,-142470,-28487,2973,-93204,-17908,6800,,,,,,,,
1422318564613340000,-142389,-28485,2986,-93204,-17908,6800,,,,,,,,
1422318564613360000,-142306,-28483,2999,-93204,-17908,6800,,,,,,,,
1422318564613390000,-142223,-28482,3012,-93204,-17908,6800,,,,,,,,
1422318564613410000,-142140,-28481,3025,-93204,-17908,6800,,,,,,,,
1422318564613440000,-142055,-28481,3039,-93204,-17908,6800,,,,,,,,
1422318564613460000,-141970,-28481,3054,-93204,-17908,6800,,,,,,,,
1422318564613490000,-141884,-28481,3068,-93204,-17908,6800,,,,,,,,
1422318564613510000,-141798,-28481,3084,-93204,-17908,6800,,,,,,,,
1422318564613540000,-141713,-28481,3099,-93204,-17908,6800,,,,,,,,
1422318564613560000,-141626,-28482,3114,-93204,-17908,6800,,,,,,,,
1422318564613590000,-141539,-28483,3130,-93204,-17908,6800,,,,,,,,
1422318564613610000,-141451,-28484,3147,-93204,-17908,6800,,,,,,,,
1422318564613640000,-141362,-28485,3164,-93204,-17908,6800,,,,,,,,
1422318564613660000,-141272,-28485,3181,-93204,-17908,6800,,,,,,,,
1422318564652830000,-141182,-28486,3199,-93204,-17908,6800,,,,,,,,
1422318564652890000,-141091,-28488,3218,-93204,-17908,6800,,,,,,,,
1422318564652930000,-140999,-28489,3237,-93204,-17908,6800,,,,,,,,
1422318564652960000,-140907,-28491,3256,-93204,-17908,6800,,,,,,,,
1422318564652990000,-140815,-28492,3275,-93204,-17908,6800,,,,,,,,
1422318564653010000,-140721,-28495,3295,-93204,-17908,6800,,,,,,,,
1422318564653040000,-140626,-28498,3315,-93204,-17908,6800,,,,,,,,
1422318564653070000,-140530,-28501,3335,-93204,-17908,6800,,,,,,,,
1422318564653160000,-140433,-28505,3356,-93204,-17908,6800,,,,,,,,
1422318564653210000,-140335,-28509,3377,-93204,-17908,6800,,,,,,,,
1422318564653230000,-140238,-28513,3398,-93204,-17908,6800,,,,,,,,
1422318564653260000,-140139,-28518,3419,-93204,-17908,6800,,,,,,,,
1422318564653290000,-140040,-28523,3440,-93204,-17908,6800,,,,,,,,
1422318564653320000,-139940,-28529,3461,-93204,-17908,6800,,,,,,,,
1422318564653340000,-139839,-28536,3483,-93204,-17908,6800,,,,,,,,
1422318564653370000,-139737,-28544,3504,-93204,-17908,6800,,,,,,,,
1422318564653390000,-139635,-28552,3526,-93204,-17908,6800,,,,,,,,
1422318564653420000,-139531,-28560,3548,-93204,-17908,6800,,,,,,,,
1422318564653450000,-139427,-28570,3570,-93204,-17908,6800,,,,,,,,
1422318564653470000,-139322,-28579,3591,-93204,-17908,6800,,,,,,,,
1422318564653500000,-139216,-28589,3613,-93204,-17908,6800,,,,,,,,
1422318564653530000,-139110,-28600,3635,-93204,-17908,6800,,,,,,,,
1422318564653550000,-139004,-28612,3656,-93204,-17908,6800,,,,,,,,
1422318564653580000,-138897,-28623,3678,-93204,-17908,6800,,,,,,,,
1422318564653610000,-138789,-28635,3699,-93204,-17908,6800,,,,,,,,
1422318564653630000,-138681,-28647,3721,-93204,-17908,6800,,,,,,,,
1422318564653660000,-138572,-28659,3742,-93204,-17908,6800,,,,,,,,
1422318564653680000,-138464,-28671,3763,-93204,-17908,6800,,,,,,,,
1422318564653710000,-138355,-28683,3784,-93204,-17908,6800,,,,,,,,
1422318564653740000,-138246,-28696,3805,-93204,-17908,6800,,,,,,,,
1422318564653760000,-138137,-28709,3826,-93204,-17908,6800,,,,,,,,
1422318564653800000,-138028,-28722,3846,-93204,-17908,6800,,,,,,,,
1422318564653830000,-137919,-28736,3866,-93204,-17908,6800,,,,,,,,
1422318564653890000,-137809,-28749,3886,-93204,-17908,6800,,,,,,,,
1422318564653920000,-137700,-28762,3906,-93204,-17908,6800,,,,,,,,
1422318564653960000,-137591,-28774,3926,-93204,-17908,6800,,,,,,,,
1422318564653990000,-137482,-28787,3945,-93204,-17908,6800,,,,,,,,
1422318564654030000,-137373,-28801,3963,-93204,-17908,6800,,,,,,,,
1422318564654050000,-137264,-28814,3982,-93204,-17908,6800,,,,,,,,
1422318564654080000,-137156,-28827,4000,-93204,-17908,6800,,,,,,,,
1422318564692760000,-137048,-28840,4018,-93204,-17908,6800,,,,,,,,
1422318564692820000,-136940,-28852,4036,-93204,-17908,6800,,,,,,,,
1422318564692870000,-136833,-28864,4053,-93204,-17908,6800,,,,,,,,
1422318564692910000,-136727,-28875,4071,-93204,-17908,6800,,,,,,,,
1422318564692930000,-136622,-28887,4087,-93204,-17908,6800,,,,,,,,
1422318564692960000,-136517,-28898,4103,-93204,-17908,6800,,,,,,,,
1422318564692990000,-136412,-28910,4120,-93204,-17908,6800,,,,,,,,
1422318564693020000,-136307,-28921,4135,-93204,-17908,6800,,,,,,,,
1422318564693040000,-136202,-28933,4151,-93204,-17908,6800,,,,,,,,
1422318564693070000,-136098,-28944,4165,-93204,-17908,6800,,,,,,,,
1422318564693100000,-135995,-28956,4180,-93204,-17908,6800,,,,,,,,
1422318564693140000,-135893,-28969,4193,-93204,-17908,6800,,,,,,,,
1422318564693160000,-135791,-28981,4206,-93204,-17908,6800,,,,,,,,
